Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
30,"Z. Lafi","Aptamer-functionalized pH-sensitive liposomes for a selective delivery of echinomycin into cancer cells",2021,"RSC Advances","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116479492&origin=inward",3,"2024-06-23 23:06:51","Article","10.1039/d1ra05138e","2046-2069","https://api.elsevier.com/content/abstract/scopus_id/85116479492",11,47,29164,29177,30,10.00,30,1,3,"","",""
22,"L. Gharaibeh","Fabrication of aptamer-guided siRNA loaded lipopolyplexes for gene silencing of notch 1 in MDA-mb-231 triple negative breast cancer cell line",2021,"Journal of Drug Delivery Science and Technology","","https://api.elsevier.com/content/article/eid/1-s2.0-S1773224721004135","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85110585720&origin=inward",5,"2024-06-23 23:06:51","Article","10.1016/j.jddst.2021.102733","1773-2247","https://api.elsevier.com/content/abstract/scopus_id/85110585720",65,,,,22,7.33,22,1,3,"","",""
10,"A.A.A. Aljabali","A potential mri agent and an anticancer drug encapsulated within cpmv virus-like particles",2021,"Combinatorial Chemistry and High Throughput Screening","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116958412&origin=inward",10,"2024-06-23 23:06:51","Article","10.2174/1386207323666200914110012","1386-2073","https://api.elsevier.com/content/abstract/scopus_id/85116958412",24,10,1557,1571,10,3.33,10,1,3,"","",""
6,"E. Esawi","Aptamer-aptamer chimera for targeted delivery and atp-responsive release of doxorubicin into cancer cells",2021,"International Journal of Molecular Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119982126&origin=inward",11,"2024-06-23 23:06:51","Article","10.3390/ijms222312940","1661-6596","https://api.elsevier.com/content/abstract/scopus_id/85119982126",22,23,,,6,2.00,6,1,3,"","",""
6,"H. Abdelnabi","Loading of capsaicin-in-cyclodextrin inclusion complexes into PEGylated liposomes and the inhibitory effect on IL-8 production by MDA-MB-231 and A549 cancer cell lines",2021,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107052916&origin=inward",12,"2024-06-23 23:06:51","Article","10.1515/znc-2021-0018","0939-5075","https://api.elsevier.com/content/abstract/scopus_id/85107052916",76,11,503,514,6,2.00,6,1,3,"","",""
21,"T.A. Aburjai","Chemical compositions and anticancer potential of essential oil from greenhouse-cultivated ocimum basilicum leaves",2020,"Indian Journal of Pharmaceutical Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082805108&origin=inward",6,"2024-06-23 23:06:51","Article","10.36468/pharmaceutical-sciences.637","0250-474X","https://api.elsevier.com/content/abstract/scopus_id/85082805108",82,1,179,184,21,5.25,21,1,4,"","",""
19,"A. Alkaraki","Enhancing chemosensitivity of wild-type and drug-resistant MDA-MB-231 triple-negative breast cancer cell line to doxorubicin by silencing of STAT 3, Notch-1, and β-catenin genes",2020,"Breast Cancer","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083765854&origin=inward",8,"2024-06-23 23:06:51","Article","10.1007/s12282-020-01098-9","1340-6868","https://api.elsevier.com/content/abstract/scopus_id/85083765854",27,5,989,998,19,4.75,19,1,4,"","",""
40,"W. Alshaer","Encapsulation of echinomycin in cyclodextrin inclusion complexes into liposomes:: In vitro anti-proliferative and anti-invasive activity in glioblastoma",2019,"RSC Advances","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073599686&origin=inward",1,"2024-06-23 23:06:51","Article","10.1039/c9ra05636j","2046-2069","https://api.elsevier.com/content/abstract/scopus_id/85073599686",9,53,30976,30988,40,8.00,40,1,5,"","",""
26,"W. Alshaer","Downregulation of STAT3, β-catenin, and notch-1 by single and combinations of siRNA treatment enhance chemosensitivity of wild type and doxorubicin resistant MCF7 breast cancer cells to doxorubicin",2019,"International Journal of Molecular Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070539368&origin=inward",4,"2024-06-23 23:06:51","Article","10.3390/ijms20153696","1661-6596","https://api.elsevier.com/content/abstract/scopus_id/85070539368",20,15,,,26,5.20,26,1,5,"","",""
21,"D. AlQudah","Ligand-based modeling of diverse aryalkylamines yields new potent P-glycoprotein inhibitors",2016,"European Journal of Medicinal Chemistry","","https://api.elsevier.com/content/article/eid/1-s2.0-S0223523416300344","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84976413636&origin=inward",7,"2024-06-23 23:06:51","Article","10.1016/j.ejmech.2016.01.034","0223-5234","https://api.elsevier.com/content/abstract/scopus_id/84976413636",110,,204,223,21,2.63,21,1,8,"","",""
