Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"F. Alhaj","Improving Arabic Cognitive Distortion Classification in Twitter using BERTopic",2022,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124018308&origin=inward",15,"2024-06-23 22:47:31","Article","10.14569/IJACSA.2022.0130199","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85124018308",13,1,854,860,18,9.00,18,1,2,"","",""
12,"H. Khattab","A hybrid algorithm based on modified chemical reaction optimization and best-first search algorithm for solving minimum vertex cover problem",2022,"Neural Computing and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128717610&origin=inward",20,"2024-06-23 22:47:31","Article","10.1007/s00521-022-07262-w","0941-0643","https://api.elsevier.com/content/abstract/scopus_id/85128717610",,,,,12,6.00,12,1,2,"","",""
10,"H. Alazzam","Best path in mountain environment based on parallel A* algorithm and Apache Spark",2022,"Journal of Supercomputing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115036129&origin=inward",22,"2024-06-23 22:47:31","Article","10.1007/s11227-021-04072-0","0920-8542","https://api.elsevier.com/content/abstract/scopus_id/85115036129",78,4,5075,5094,10,5.00,10,1,2,"","",""
1,"R.H. Al-Mahmoud","NGram Approach for Semantic Similarity on Arabic Short Text",2022,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143880470&origin=inward",51,"2024-06-23 22:47:31","Article","10.14569/IJACSA.2022.0131199","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85143880470",13,11,857,866,1,0.50,1,1,2,"","",""
0,"A. Aldabobi","AN IMPROVED LOUVAIN ALGORITHM BASED ON NODE IMPORTANCE FOR COMMUNITY DETECTION",2022,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144792406&origin=inward",65,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/85144792406",100,23,7055,7063,0,0.00,0,1,2,"","",""
48,"R. Abu Khurmaa","An intelligent feature selection approach based on moth flame optimization for medical diagnosis",2021,"Neural Computing and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096049894&origin=inward",4,"2024-06-23 22:47:31","Article","10.1007/s00521-020-05483-5","0941-0643","https://api.elsevier.com/content/abstract/scopus_id/85096049894",33,12,7165,7204,48,16.00,48,1,3,"","",""
34,"R. Masadeh","Task scheduling on cloud computing based on sea lion optimization algorithm",2021,"International Journal of Web Information Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103048371&origin=inward",5,"2024-06-23 22:47:31","Article","10.1108/IJWIS-11-2020-0071","1744-0084","https://api.elsevier.com/content/abstract/scopus_id/85103048371",17,2,99,116,34,11.33,34,1,3,"","",""
30,"R.A. Khurma","A Simultaneous Moth Flame Optimizer Feature Selection Approach Based on Levy Flight and Selection Operators for Medical Diagnosis",2021,"Arabian Journal for Science and Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103007326&origin=inward",7,"2024-06-23 22:47:31","Article","10.1007/s13369-021-05478-x","2193-567X","https://api.elsevier.com/content/abstract/scopus_id/85103007326",46,9,8415,8440,30,10.00,30,1,3,"","",""
2,"A. Sharieh","Effect of Threat Control Management Strategies on Number Infected by COVID-19",2021,"Studies in Systems, Decision and Control","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103891153&origin=inward",42,"2024-06-23 22:47:31","Book Chapter","10.1007/978-3-030-67151-8_2","2198-4182","https://api.elsevier.com/content/abstract/scopus_id/85103891153",334,,15,41,2,0.67,2,1,3,"","",""
0,"A. Sharieh","A Heuristic Approach for Service Allocation in Cloud Computing",2021,"Research Anthology on Architectures, Frameworks, and Integration Strategies for Distributed and Cloud Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134947381&origin=inward",66,"2024-06-23 22:47:31","Book Chapter","10.4018/978-1-7998-5339-8.ch042","","https://api.elsevier.com/content/abstract/scopus_id/85134947381",,,904,919,0,0.00,0,1,3,"","",""
281,"H. Alazzam","A feature selection algorithm for intrusion detection system based on Pigeon Inspired Optimizer",2020,"Expert Systems with Applications","","https://api.elsevier.com/content/article/eid/1-s2.0-S0957417420300749","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078669013&origin=inward",1,"2024-06-23 22:47:31","Article","10.1016/j.eswa.2020.113249","0957-4174","https://api.elsevier.com/content/abstract/scopus_id/85078669013",148,,,,281,70.25,281,1,4,"","",""
27,"R.A. Khurma","An efficient moth flame optimization algorithm using chaotic maps for feature selection in the medical applications",2020,"ICPRAM 2020 - Proceedings of the 9th International Conference on Pattern Recognition Applications and Methods","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082982977&origin=inward",10,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85082982977",,,175,182,27,6.75,27,1,4,"","",""
25,"R.A. Khurma","Rank Based Moth Flame optimisation for Feature Selection in the Medical Application",2020,"2020 IEEE Congress on Evolutionary Computation, CEC 2020 - Conference Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092035977&origin=inward",12,"2024-06-23 22:47:31","Conference Paper","10.1109/CEC48606.2020.9185498","","https://api.elsevier.com/content/abstract/scopus_id/85092035977",,,,,25,6.25,25,1,4,"","",""
15,"A. Al-Adwan","Parallel quicksort algorithm on OTIS hyper hexa-cell optoelectronic architecture",2020,"Journal of Parallel and Distributed Computing","","https://api.elsevier.com/content/article/eid/1-s2.0-S0743731518307871","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083037766&origin=inward",17,"2024-06-23 22:47:31","Article","10.1016/j.jpdc.2020.03.015","0743-7315","https://api.elsevier.com/content/abstract/scopus_id/85083037766",141,,61,73,15,3.75,15,1,4,"","",""
8,"R.A. Khurma","New fitness functions in Binary Harris Hawks Optimization for gene selection in microarray datasets",2020,"IJCCI 2020 - Proceedings of the 12th International Joint Conference on Computational Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107260940&origin=inward",23,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85107260940",,,139,146,8,2.00,8,1,4,"","",""
6,"R.A. Khurma","Feature selection using binary moth flame optimization with time varying flames strategies",2020,"IJCCI 2020 - Proceedings of the 12th International Joint Conference on Computational Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107308010&origin=inward",26,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85107308010",,,17,27,6,1.50,6,1,4,"","",""
6,"R. Masadeh","Best path in mountain environment based on parallel hill climbing algorithm",2020,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091945695&origin=inward",27,"2024-06-23 22:47:31","Article","10.14569/IJACSA.2020.0110913","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85091945695",11,9,107,116,6,1.50,6,1,4,"","",""
4,"L. Albdour","IoT crawler with behavior analyzer at fog layer for detecting malicious nodes",2020,"International Journal of Communication Networks and Information Security","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087286502&origin=inward",34,"2024-06-23 22:47:31","Article","","2076-0930","https://api.elsevier.com/content/abstract/scopus_id/85087286502",12,1,83,94,4,1.00,4,1,4,"","",""
3,"S. Al-Azzam","A data estimation for failing nodes using fuzzy logic with integrated microcontroller in wireless sensor networks",2020,"International Journal of Electrical and Computer Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079859825&origin=inward",37,"2024-06-23 22:47:31","Article","10.11591/ijece.v10i4.pp3623-3634","2088-8708","https://api.elsevier.com/content/abstract/scopus_id/85079859825",10,4,3623,3634,3,0.75,3,1,4,"","",""
2,"R.A. Khurma","Improved moth flame optimization based on harris hawks for genesselection",2020,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097782934&origin=inward",43,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/85097782934",98,23,3794,3807,2,0.50,2,1,4,"","",""
2,"A.A.M. Alqudah","Arabic disordered speech phonetic dictionary generator for automatic speech recognition",2020,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081286810&origin=inward",44,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/85081286810",98,4,571,586,2,0.50,2,1,4,"","",""
1,"R.A. Khurma","An Efficient Moth Flame Optimization Algorithm using Chaotic Maps for Feature Selection in the Medical Applications",2020,"International Conference on Pattern Recognition Applications and Methods","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174462278&origin=inward",48,"2024-06-23 22:47:31","Conference Paper","10.5220/0008960701750182","2184-4313","https://api.elsevier.com/content/abstract/scopus_id/85174462278",1,,175,182,1,0.25,1,1,4,"","",""
0,"R.A. Khurma","New Fitness Functions in Binary Harris Hawks Optimization for Gene Selection in Microarray Datasets",2020,"International Joint Conference on Computational Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190639793&origin=inward",60,"2024-06-23 22:47:31","Conference Paper","10.5220/0010021601390146","2184-3236","https://api.elsevier.com/content/abstract/scopus_id/85190639793",1,,139,146,0,0.00,0,1,4,"","",""
0,"R.A. Khurma","Feature Selection using Binary Moth Flame Optimization with Time Varying Flames Strategies",2020,"International Joint Conference on Computational Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190639680&origin=inward",61,"2024-06-23 22:47:31","Conference Paper","10.5220/0010021700170027","2184-3236","https://api.elsevier.com/content/abstract/scopus_id/85190639680",1,,17,27,0,0.00,0,1,4,"","",""
0,"H. Baniata","Graft: A model for evaluating actuator systems in terms of force production",2020,"Sensors (Switzerland)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082792047&origin=inward",67,"2024-06-23 22:47:31","Article","10.3390/s20071894","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85082792047",20,7,,,0,0.00,0,1,4,"","",""
191,"R. Masadeh","Sea Lion Optimization algorithm",2019,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85066766897&origin=inward",2,"2024-06-23 22:47:31","Article","10.14569/ijacsa.2019.0100548","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85066766897",10,5,388,395,191,38.20,191,1,5,"","",""
30,"A. Al-Adwan","Parallel heuristic local search algorithm on OTIS hyper hexa-cell and OTIS mesh of trees optoelectronic architectures",2019,"Applied Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053408977&origin=inward",8,"2024-06-23 22:47:31","Article","10.1007/s10489-018-1283-2","0924-669X","https://api.elsevier.com/content/abstract/scopus_id/85053408977",49,2,661,688,30,6.00,30,1,5,"","",""
17,"R. Barham","Multi-moth flame optimization for solving the link prediction problem in complex networks",2019,"Evolutionary Intelligence","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068143786&origin=inward",16,"2024-06-23 22:47:31","Article","10.1007/s12065-019-00257-y","1864-5909","https://api.elsevier.com/content/abstract/scopus_id/85068143786",12,4,563,591,17,3.40,17,1,5,"","",""
15,"H. Khattab","Most valuable player algorithm for solving minimum vertex cover problem",2019,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072292710&origin=inward",18,"2024-06-23 22:47:31","Article","10.14569/ijacsa.2019.0100821","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85072292710",10,8,159,167,15,3.00,15,1,5,"","",""
6,"A. Salem","Enhanced authentication system performance based on keystroke dynamics using classification algorithms",2019,"KSII Transactions on Internet and Information Systems","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075111399&origin=inward",28,"2024-06-23 22:47:31","Article","10.3837/tiis.2019.08.014","1976-7277","https://api.elsevier.com/content/abstract/scopus_id/85075111399",13,8,4076,4092,6,1.20,6,1,5,"","",""
5,"M.A. Asmaran","Chemical Reaction Optimization algorithm to find maximum independent set in a graph",2019,"International Journal of Advanced Computer Science and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072979167&origin=inward",30,"2024-06-23 22:47:31","Article","10.14569/ijacsa.2019.0100912","2158-107X","https://api.elsevier.com/content/abstract/scopus_id/85072979167",10,9,76,91,5,1.00,5,1,5,"","",""
4,"R.S. Barham","A meta-heuristic framework based on clustering and preprocessed datasets for solving the link prediction problem",2019,"Journal of Information Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059651752&origin=inward",35,"2024-06-23 22:47:31","Article","10.1177/0165551518816296","0165-5515","https://api.elsevier.com/content/abstract/scopus_id/85059651752",45,6,794,817,4,0.80,4,1,5,"","",""
3,"D. Elsarraj","Demystifying echo state network with deterministic simple topologies",2019,"International Journal of Computational Science and Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070475164&origin=inward",38,"2024-06-23 22:47:31","Article","10.1504/IJCSE.2019.101349","1742-7185","https://api.elsevier.com/content/abstract/scopus_id/85070475164",19,3,407,417,3,0.60,3,1,5,"","",""
1,"F. Alhaj","Reconstructing Colored Strip-Shredded Documents based on the Hungarians Algorithm",2019,"2019 2nd International Conference on New Trends in Computing Sciences, ICTCS 2019 - Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077208135&origin=inward",52,"2024-06-23 22:47:31","Conference Paper","10.1109/ICTCS.2019.8923048","","https://api.elsevier.com/content/abstract/scopus_id/85077208135",,,,,1,0.20,1,1,5,"","",""
1,"A. Al-Refoa","A New Algorithm for Locating and Extracting Minutiae from Fingerprint Images",2019,"Pattern Recognition and Image Analysis","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067349524&origin=inward",53,"2024-06-23 22:47:31","Article","10.1134/S1054661819010036","1054-6618","https://api.elsevier.com/content/abstract/scopus_id/85067349524",29,2,268,279,1,0.20,1,1,5,"","",""
31,"A. Al-Adwan","Solving traveling salesman problem using parallel repetitive nearest neighbor algorithm on OTIS-Hypercube and OTIS-Mesh optoelectronic architectures",2018,"Journal of Supercomputing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85022044626&origin=inward",6,"2024-06-23 22:47:31","Article","10.1007/s11227-017-2102-y","0920-8542","https://api.elsevier.com/content/abstract/scopus_id/85022044626",74,1,1,36,31,5.17,31,1,6,"","",""
20,"R. Abu Khurma","Task scheduling algorithm in cloud computing based on modified round robin algorithm",2018,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053421076&origin=inward",14,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/85053421076",96,17,5869,5888,20,3.33,20,1,6,"","",""
11,"R. Masadeh","Whale optimization algorithm for solving the maximum flow problem",2018,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046370399&origin=inward",21,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/85046370399",96,8,2208,2220,11,1.83,11,1,6,"","",""
5,"A. Sharaieh","An Enhanced Polyalphabetic Algorithm on Vigenerecipher with DNA-Based Cryptography",2018,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061903899&origin=inward",31,"2024-06-23 22:47:31","Conference Paper","10.1109/AICCSA.2018.8612860","2161-5322","https://api.elsevier.com/content/abstract/scopus_id/85061903899",2018,,,,5,0.83,5,1,6,"","",""
1,"A. Sharieh","Prediction of Dead Sea Water Levels and Red-Dead Sea Canal Compensation to Balance Sea Levels",2018,"2018 8th International Conference on Computer Science and Information Technology, CSIT 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056719741&origin=inward",54,"2024-06-23 22:47:31","Conference Paper","10.1109/CSIT.2018.8486191","","https://api.elsevier.com/content/abstract/scopus_id/85056719741",,,195,200,1,0.17,1,1,6,"","",""
1,"S. Al-Azzam","Securing robot communication using packet encryption distribution",2018,"Network Security","","https://api.elsevier.com/content/article/eid/1-s2.0-S1353485818300151","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042063209&origin=inward",55,"2024-06-23 22:47:31","Article","10.1016/S1353-4858(18)30015-1","1353-4858","https://api.elsevier.com/content/abstract/scopus_id/85042063209",2018,2,8,14,1,0.17,1,1,6,"","",""
0,"A. Sakkthivel","Promotion of research culture in sur university: A case approach",2018,"Teacher Training and Professional Development: Concepts, Methodologies, Tools, and Applications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049473998&origin=inward",68,"2024-06-23 22:47:31","Book Chapter","10.4018/978-1-5225-5631-2.ch060","","https://api.elsevier.com/content/abstract/scopus_id/85049473998",3,,1320,1345,0,0.00,0,1,6,"","",""
6,"M. Kadhum","Efficient MapReduce matrix multiplication with optimized mapper set",2017,"Advances in Intelligent Systems and Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018675709&origin=inward",29,"2024-06-23 22:47:31","Conference Paper","10.1007/978-3-319-57264-2_19","2194-5357","https://api.elsevier.com/content/abstract/scopus_id/85018675709",574,,186,196,6,0.86,6,1,7,"","",""
2,"A.S. Sharieh","Rooftop rainwater harvesting system in Amman city",2017,"Proceedings of 2nd International Conference on the Applications of Information Technology in Developing Renewable Energy Processes and Systems, IT-DREPS 2017","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046636806&origin=inward",45,"2024-06-23 22:47:31","Conference Paper","10.1109/IT-DREPS.2017.8277799","","https://api.elsevier.com/content/abstract/scopus_id/85046636806",2018,,,,2,0.29,2,1,7,"","",""
1,"A. Sharieh","A mathematical model for hybrid-multi-cloud environment",2017,"ICIT 2017 - 8th International Conference on Information Technology, Proceedings","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85040011096&origin=inward",56,"2024-06-23 22:47:31","Conference Paper","10.1109/ICITECH.2017.8079999","","https://api.elsevier.com/content/abstract/scopus_id/85040011096",,,193,199,1,0.14,1,1,7,"","",""
1,"A. Sakkthivel","Promotion of research culture in sur university: A case approach",2014,"Handbook of Research on Higher Education in the MENA Region: Policy and Practice","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949798672&origin=inward",57,"2024-06-23 22:47:31","Book Chapter","10.4018/978-1-4666-6198-1.ch014","","https://api.elsevier.com/content/abstract/scopus_id/84949798672",,,322,344,1,0.10,1,1,10,"","",""
1,"M. Itriq","Adaptive dynamic resource synchronization distributed mutual exclusion algorithm (ADRS)",2013,"Journal of Theoretical and Applied Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880993811&origin=inward",58,"2024-06-23 22:47:31","Article","","1992-8645","https://api.elsevier.com/content/abstract/scopus_id/84880993811",53,3,392,401,1,0.09,1,1,11,"","",""
0,"R. Bremananth","Simulation of library security system using iris scanning",2012,"13th Middle Eastern Simulation and Modelling Multiconference, MESM 2012 - 3rd GAMEON-ARABIA Conference, GAMEON-ARABIA 2012","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84898990977&origin=inward",69,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/84898990977",,,41,46,0,0.00,0,1,12,"","",""
5,"M. Refai","Leader election algorithm in 2D torus networks with the presence of one link failure",2010,"International Arab Journal of Information Technology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79551635898&origin=inward",32,"2024-06-23 22:47:31","Article","","1683-3198","https://api.elsevier.com/content/abstract/scopus_id/79551635898",7,2,105,114,5,0.36,5,1,14,"","",""
1,"S. Abusaleh","The effects of educational multimedia for scientific signs in the holy Quran in improving the creative thinking skills for deaf children",2010,"Innovations in Computing Sciences and Software Engineering","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878948337&origin=inward",59,"2024-06-23 22:47:31","Conference Paper","10.1007/978-90-481-9112-3_68","","https://api.elsevier.com/content/abstract/scopus_id/84878948337",,,403,408,1,0.07,1,1,14,"","",""
29,"R. Yousef","BPAOntoSOA: A generic framework to derive software service oriented models from business process architectures",2009,"2nd International Conference on the Applications of Digital Information and Web Technologies, ICADIWT 2009","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71449124817&origin=inward",9,"2024-06-23 22:47:31","Conference Paper","10.1109/ICADIWT.2009.5273939","","https://api.elsevier.com/content/abstract/scopus_id/71449124817",,,50,55,29,1.93,29,1,15,"","",""
3,"S.H. Al-Sharaeh","Deployment strategy effect on maximizing the lifetime of wireless sensor networks",2009,"24th International Conference on Computers and Their Applications 2009, CATA 2009","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863641957&origin=inward",39,"2024-06-23 22:47:31","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/84863641957",,,122,127,3,0.20,3,1,15,"","",""
0,"R. Yousef","Translating RAD business process models into BPMN",2009,"2nd International Conference on the Applications of Digital Information and Web Technologies, ICADIWT 2009","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=71449090920&origin=inward",72,"2024-06-23 22:47:31","Conference Paper","10.1109/ICADIWT.2009.5273913","","https://api.elsevier.com/content/abstract/scopus_id/71449090920",,,75,83,0,0.00,0,1,15,"","",""
0,"A. Sharieh","Row column diagonal using multithreads for sequence alignment in DNA",2009,"European Journal of Scientific Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67449092141&origin=inward",73,"2024-06-23 22:47:31","Article","","1450-216X","https://api.elsevier.com/content/abstract/scopus_id/67449092141",30,1,6,25,0,0.00,0,1,15,"","",""
23,"A. Sharieh","Hex-cell: Modelling, topological properties and routing algorithm",2008,"European Journal of Scientific Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56149106113&origin=inward",13,"2024-06-23 22:47:31","Article","","1450-216X","https://api.elsevier.com/content/abstract/scopus_id/56149106113",22,3,457,468,23,1.44,23,1,16,"","",""
